score,reple
10,"여행은 꿈도 못 꾸는 올해에 혼영하러 가서 여행 한 편 보고왔습니다. 태국 카오산의 아름다운 모습에 스토리를 입힌듯한 영화였습니다. 스토리가 혁신적이고 반전있고 액션이 있는건 아니지만 충분히 몰입해서 볼 수 있으면서 또 마음 편하게 혼자 보고 올 수 있었습니다. 영상미가 돋보이는 영화고 주인공 하영과 지하 둘 다 영화에 맞게 잘 연기해준것 같습니다.  할리우드나 국내 큰 영화사에서 제작한 영화들에 비하면 퀄리티적인 면에서 밀리는것이 어떻게 보면 당연하지만 꼭 언젠가는 독립영화에도 대중들의 관심이 집중되는 날이 왔으면 좋을것 같네요. 넷플릭스, 왓챠 등에 풀린다면 재관람할 마음이 있습니다."
4,스토리 전개가 불친절하게 느껴졌다한편의 방콕브이로그를 보는듯했다
1,떨리는 카메라 워킹과 함께 제 마음도 떨렸습니다 진부한 대사! 개연성 없는 스토리! 맥락 없는 연기!삼박자가 아주 아름답더군요 영화 찍기 전에 뭘 말하고 싶으셨는지 한문장으로 정리할 수 있으신지 궁금하네요.^^
2,기대는 일도 안하고 그저 방콕 풍경이나 봐야지 하고 봤는데 다큐3일 방콕편이 더 재미있겠네요..30분 안되서 오랜만에 중간에 나가고싶었어요여주 재미교포인가요? 발음이...휴 비추...
2,내용없어도 방콕이 그리워서 보았어요노노노유튜브에서 짧은 동영상하나 볼걸정말 후회합니다재미도 없고 음악도 스토리도 영상미도 연기력은 ㅋ 그냥 웃지요
3,영화가 뭘 이야기하고 싶은지 모르겠음. 일단 스토리가 납득이 안됨. 남녀 주인공이 싸우는데 왜 싸우는지 선뜻 납득이 안감. 싸우는 이유는 알겠는데 그런 사이에서 굳이? 이런 느낌. 또 배정남이 남주에게 여주에관해 한마디 하는데 그런 얘기를 왜하는지 황당함. 남주 별거 한것도 없는데 말야. 감독이 스토리를 납득 못시키고 혼자 나간 느낌. 다음으로 여주의 연기가 이 영화와 맞지 않음. 여주가 연기를 못하는 건 아님. 근데 톤 같은게 혼자 붕 뜨는 느낌임. 여주가 남주 얼굴 보고 갑자기 웃는 장면이 있는데 너무 부조화라 싸이코 드라마인줄 알았음. 이건 감독의 디렉팅에 문제가 있는 거임. 마지막으로 주제가 뭔지 애매함. 두 주인공의 사랑이야기라고 확 드러나지도 않고 슬픔을 안고 사는 사람들의 이야기라기엔 비중이 얼마 없음. 두 마리 토끼 다 놓친 느낌. 결국 뭣도 아닌 영화가 되어버렸음.
3,"답답한 마음에 포스터만 보고 태국에 가보고 싶어 봤는데 태국 현지 분위기와 날것의 느낌, 음악은 좋았으나 연기가 너무 아쉽네요. 독립영화가 아니라 졸업작품 수준입니다."
10,혼영으로 재밌게 본 사람으로써 기자 평점이 좀 무식하게 느껴짐. 저예산 독립영화가 뭔지 모르나봄. 독립영화가 이 정도면 훌륭함. 눈도 귀도 호강하고 삶도 느껴졌음.
7,"영상미가 좋고 여행에 대한 이끌림을 크게 키워준다. 독립영화라 더 긴시간을 들여 인물에 대한 자세한 세부 설명과 장면의 전환에서의 세심함이 확실히 여타 작품들과 비교하기엔 투박한 면이 있으나, 오히려 억지 신파 투성이인 한국 영화속에서 괜찮은 영화를 봤다고 생각한다. 살짝 아쉬운 점이라면 여주인공이 남주인공에게 갑작스레 화를 내는 부분이 조금 심한게 아닌가...?하는 생각이 들긴 하는데, 그래도 전반적으로 다른 부분들은 꽤 긍정적인 시도였다고 생각한다."
10,"일단 이 영화는 제가 살아온 OOO 외길인생에서 가장 최고의 영화인것 같습니다. 주인공이 비록 전작에서는 제복경찰2 였지만, 이번 영화에서 주연을 맡고 생각보다 감정 연기를 너무 잘해요!여자 주인공도 일본인인데 한국말을 그냥 자연스럽게 구사하고요..스토리, ost, 연기, 연출 모두가 완벽한 영화였습니다.감독님이 첫 작품이신데도 최고의 완성도를 보였습니다. ost 들으면 잠도 잘 오고요, 하지만 만약에 보다가 잠이 들면 김범삼님이 오셔서 명치 한 대씩 때리시니까 조심하세요."
10,"할머니네 가면 느낄 수 있는 풍부한 인심과 같은 영화입니다.보는 내내 힐링에 힐링의 힐링을 하고 아 이제 끝나나 하니 &#34;아이고 이 놈아, 우리 새끼 웰케 얼굴이 상했어. 밥 좀 더 먹어.&#34;이러면서 힐링을 원없이 한 영화입니다.굿굿"
8,남주가 너무 잘생겼네. 여권 잘챙기자
10,"오프닝부터 탱고음악이 가슴을 뒤흔든다. 아, 방콕으로 당장 떠나고싶다!!"
9,색다른 감동적인 로맨틱 코매디다.
8,태국이 가고 싶어지는 요즘 스크린 여행으로도 충분! 멋진 음악은 덤!!
8,2시간 짜리 태국 여행 다녀온 느낌. 풍부한 일조량과 열대 자연과 도심을 걷는 남녀 배우의 모습만으로도 기분이 좋아진다. 확 달아오르지 않고 은은한 두 사람의 관계도 썩 마음에 듦. 특히 태국여행.다녀온 경험이 있다면 더욱 남다르게 다가갈 작품.
8,"영화를 보면서, 감정선을 따라가기 조금 힘든부분이 몇 장면 있었지만, 그걸 뛰어넘을만큼 방콕모습, 방콕의 분위기를 제대로 느낄 수 있었던 연출이 끝내줬습니다. 특히나, 앤딩크래딧에 흘러나오는 태국노래와 지하의 아쉬운 얼굴 + 방콕 도시풍경은, 이시국에 떠나지못하는 방콕의 향수를 더욱 자극하더라구요. 결국 앤딩크래딧이 끝날때까지 자리에 앉아있었습니다. 그나저나, 마지막에 흘러나왔던 태국노래는 왜 ost에 없을까요.. 유튜브에 찾아봐도 없던데.. 아시는 분 알려주심 감사드리겠습니다 ㅠㅠ"
6,부족한 스토리에 대사 엄청 촌스럽고 유머코드도 뭔지 모르겠구 말도 안되는 미사어구 붙인 나레이션에 감독 혼자 자위한 영화 이래서 독립영화 안 보는거다. 음악만 있고 배우만 아깝다 영화 아무나 만드는거 아니다
1,이걸 만든 건 문제가 아니다. 자기 돈 들여서 시나리오 쓰고 만들 수도 있지. 문제는 이걸 관객들 보라고 개봉했다는 거다.방콕의 풍경이 그리워서? 차라리 유튜브 브이로그를 보세요.
6,"독립 영화치고 방콕의 분위기를 엄청 잘 담아냄. 음악이라던가 색감이나 구도등은 괜찮음.다만 남주의 연기력이 쫌...초반 전개도 왜 저렇게 여주랑 관계를 만드는건지 정말 이해할수없는 스토리 전개임.여주는 겨울에만 있다 간다더니... 송크란은 4월임.참고로 이 리뷰는 영화 보는 와중 작성한거임영화제 자주 다니고, 독립 영화도 자주 보는 1인으로 평가를 함.1. 방콕의 모습을 이쁘게 잘 담아냄.(본인은 일년의 방콕 3,4회갈정도로 자주감)2. 스토리 전개는 너무 어색 그자체.짧은 상영시간으루감안한다 하더라도 너무 매끄럽지 않음. 아니 전개가 갑자기 왜 이래되는지 의아하."
1,정말 말도 안되는 영화였음. 아무리 독립영화라고 하지만 보는 사람으로 하여금 계속 귀 막고 눈 감게 만드는 영화였음. 첫장면부터 렌즈도 안닦은게 보이고 중간에 카메라도 보이고 정말 보는 내내 너무 힘든 영상(영화라고 하기도 민망함)이었음. 극장에서 본 영화 중 최악.
7,다소 얼기설기한 스토리지만 랜선으로 태국 여행을 즐기기엔 충분하다.
10,
10,예전에 태국 여행갔던게 새록새록 떠오름.. 여행에서 느끼는 새로운 감정과 생각들을 잘 담아낸 영화
10,잔잔하고 소박하게 태국여행 즐기고온 느낌이네요~ 특히 탱고음악들이 넘 듣기좋네요!!
10,태국은 사랑스럽다.왠지 고향같다.
10,개봉하자마자 보고 왔어요~여행의 설렘을 그립게 만들어주는 영화였어요. 독립영화여서 제작하기 힘들었을 것 같은데 배경영상까지 멋지게 잘 담은 듯~^^오랜만에 극장에서 본 영화라서 그런지 기분 좋게 보고왔어요~^^ 배우들이 궁금해서 찾아보기까지 했네요~
10,상처를 이겨내기 보다  상처를 받아들일 수 있는 사람으로 성장하길. 이런 서사와 감정을 태국이란 배경 안에 잘 녹여냈다. (별점 낮게 준 사람들 하나같이 유튜브 브이로그에 빠져 계신건가요? 유튜브 브이로그가 영화를 대신 할 수 있다고 진정으로 생각들 하시는지.. )
1,"남는건 태국 배경뿐 연기도 연출도 어색, 개연성 없고 뚝뚝 끊기는 스토리, 알 수 없는 감정선. 무슨 말을 하고 싶은건지 도대체 모르겠음. 어지간해서는 영화평 잘 안남기는데 이건 도대체가...공짜로 봤었어도 시간이 아까워서 화났을 것 같은 수준. 보는 내내 지루해서 자꾸 시계 들여다봄. 여러분의 돈과 시간은 소중합니다. 그냥 태국여행 유튜브 보세요. 부정적인 감상평에 꾸준히 따봉 내리는 3-4명의 지인인지 감독 본인인지 리뷰 조작 그만하시구요."
8,주연들의 연기력과 스토리라인에 러닝타임이 좀 짧은 듯하여 아쉽습니다 감독님의 첫 작품이라는걸 감안하여 서툰 부분이 느껴지지만 영상미와 탱고음악은 꽤 보고 들을만합니다:) 소소하고 잔잔하게 즐길만한 영화였습니다
10,서투름보다 깊은 진심을 느낀 모든 분들을 위해.
10,여행이 어려운 시기에 추억여행을 떠난 느낌이에요.여운이 남아 더 좋네요.
9,감각적인 날 것의 영상과 감성을 후벼파는 음악. 상처를 가진 이들이 만나 공감하는 과정을 쿨하게 그려낸 로드무비. 신파를 비껴가서 여운이 짙게 남는다
10,요즘같을 때 스크린으로라도 해외여행을 떠날 수 있어서 너무 좋았다ㅠㅠ 재즈 탱고 다 넘 매력적이고 낭만적임..(하트)
2,"손발이 오그라드는 연기, 현지에서 촬영되었지만 한정되고 좁은 앵글, 방콕이라고 느껴질 만한 음악, 분위기, 음식이나 소품이 전무했어요. 태국에서 2년를 살아서인지, 기대가 너무 컸는지. 마치 졸업작품같은 느낌의 영화"
3,재미도 없고 공감도 안되고 새롭지도 뻔하지도 않은 무덤덤 이야기
9,영화가 끝난뒤 많은 생각을 했다. 자신은 열심히 현재를 살아간다고 생각했지만 사실 그안을 들여다보면 외로움과 공허함에 늘 현실도피적 성격을 띤 여행을 하는 하영에게 마음이 투영됐다. 영상미와 음악이 여행지의 생동감을 더해줬다.
10,잔잔하고 아름다운 영화랜선여행으로 태국도 잘다녀왔습니다
10,오선지위의 음계가 노래가 되듯이 마치 내가 태국의 어느 한 시간에 머무는듯한 느낌이 드네요. 잔잔하게 느껴오는 영화의 스토리도 좋고 그 위에 더하는 음악도 지금처럼 복잡한 세상을 잠시 잊고 몰입하게 된 느낌!
10,풍경에  눈이 시원해진다.어쨌거나 영화의 엔딩크레딧을 볼 때느낄것. 그래도 보길 잘했다.  이 시국에물어뜯는거 죽는거 보는게 난 더 힘들다.사운드랑 화면 큰 곳 가서 보시오 그럼 좋음.
10,타이 여행에서 만난 행복한 추억 그리고 설렘
10,"영화시작부터 끝까지 흘러나오는 탱고음악은 다소 밋밋할수있는 저예산 영화를 수준높게 끌여올리기에 충분했다.코로나로인한 해외여행금지시대에 태국곳곳의 생생한 영상을 보고있자니마치 무더위와 습한 날씨,재래시장에서의 향신료 향까지 전해지듯 생생했고 대리만족 까지 느낄수 있는 영상이었다."
10,"7개월만에 보러 간 영화!! 오랜만에 힐링하고 왔습니다. 요즘같이 여행하기 힘들 때, 이런 영화 한 편이 주는 힘이 얼마나 큰지요! 영상미 너무 아름답고, 음악도 좋아서 한번 더 보고싶어요!"
10,
8,
9,태국 여행 갔을 때가 생각나는 로맨틱한 영화 ㅎㅎ 랜선힐링이 바로 이런것
10,여행 갈 수 있는 날만 기다리구 있었는데 카오산 탱고 보구 해외여행한 느낌 ㅋㅋㅋ 설레설레하구 영상미도 짱짱
1,"네... 별점 반개도 아깝기는 참으로 처음입니다...상영관이 없어서 용산까지 일부러 나가서 봤는데요, 참 할말이 없네요. 아이유는 영화를 보고 추천한걸까요?  별점이 대부분 반개이거나 다섯개인걸 보면 흥미롭네요."
10,카오산로드를 다녀온듯한 영상미와 잔잔한 OST가 인상적인 영화였습니다.
10,태국의 영상미를 잘담아내서 너무 좋았어요 태국 여행가고싶네요 ㅠㅠ
10,당장 태국으로 떠나고 싶어지는 영화!
9,잔잔하게 여운이 남는다몇번이고 꺼내어 보고 싶은 사랑스러운 영화!
1,제발....가지마..중간에 나옴..연기 스토리 대사 촬영 연출 최악..방콕 브이로그를 보세요
10,"자전영화의 진심, 사랑하는 사람을 보낸 자들을 위한 위로의 축제"
1,도대체 무슨 얘기를 하고 싶었던 건지. 그리고.. 탱고가 왜 거기서 나와야 했는지.
6,남자 탈모 개오짐 뒷통수가벌렁
7,독립영화 라고 생각하고 보면 볼망하다.
