score,reple
10,&#34;서울 무서워서 못가겠어요. 외롭고.&#34; 기태의 말이 자꾸 맴돈다. 같이 있어도 외롭고 논리적으로 설명하지도 못하는 인생이란. 그럼에도 같이 담배를 태우며 위로를 주고 받을 수 있다는 것. 꽤 나쁘지 않은 인생이라 생각했다.
10,"이 영화는 나에게 ""그동안 힘들었지? 너의 고민이 뭔지는 잘 모르겠으나 영화 보는 동안에 마음 살피고 가.."" 이렇게 위로 받는 느낌이 든다. 지금 두 번 봤는데 앞으로 또 볼 것 같다."
10,새벽 늦게 잠안와서 봤는데 나도 모르게다보게 되었네요. 굵직하고 자극적인 영화가 많은 요즘과 다르게 주변에서 볼 수 있는 평범한 사람들의 일상속의 이야기를 잔잔한 감동으로 풀어내어 너무 좋았습니다.
10,오랫만에 신선한 충격을..공허하다.그냥 슬프다.
10,
7,극장의 자칭 실장님은 실제하는 인물처럼 너무나도 자연스러움..^&^
10,신신애님 연기가 너무 자연스러워서 엄마 생각이 절로 났음...
10,내 팍팍한 마음에 여백을 남겨 준 영화
7,너무도 평범한...영화굴곡도  갈등도  연기도 평범하기만하다
10,소소하고 공감할 만한 스토리에 배우들의 탄탄한 연기력과 영상미가 더해져 완벽했다. 나도 모르는 사이 서서히 스며드는 진한 감동이 있는 영화.
8,이 영화를 보면서 문득 저도 스스로에 대해 &#34;나는 지금 잘 살고 있는가? 잘 살고 있었는가? 앞으로 어떻게 잘 살 것인가?&#34;라는 질문을 던지게 하는 영화였습니다. 연기력도 탄탄한 배우들로 구성되어 있어서 몰입하는 데 좋았습니다. 제가 보았던 이상희 배우의 필모 중에 가장 밝고 예쁘게 나오는 것 같네요!
8,소소하고 잔잔한 일상처럼 가깝고 살가운 영화
10,"결국 삶이란 건, 하나도 논리적이지 않지만 그럼에도 불구하고 꽤 괜찮고, 나름 행복하다는 것."
10,가끔 나오는 오씨아저씨 첫만남부터툭툭 던지듯이 나오는 대사가...조용히 공감 합니다
10,잔잔한데 울림이 있었던 영화였어요배우들의 연기가 너무 좋았구요
10,많이 보고 마음이 아팠고 행복했어요. 이 영화를 보고 저도 시나리오를 써야 겠다는 희망이 생겼습니다
10,이상희 배우를 알게해 준 영화다.잔잔하니 참연기 잘하는 배우를 모처럼 보았다
8,"위로를 받고, 또 나눈다.비워진만큼 채워지진 않았지만 그래도 온기가 있으니까."
10,"잔잔하게 흐르는 강물처럼 살아가는 것,누구나 각자의 인생에서 영웅본색의 모습을 하고 있다는 것."
10,서울이 문제냐 니가 문제냐
10,
10,한국영화도 이렇게 잔잔하게 많이나오면좋겠어요 은은하고 잼있었어요 배우들연기도좋고 눈빛도좋고
6,.
10,고등학교때 순천 국도극장에서 친구들과 영화 많이 봤는데 지금은 없어졌지만 영화에나온 극장이랑 외관이 비슷해요
10,"좋은, 너무나도 좋은, 뭐라 말로 설명을 굳이 할 필요없이 그냥 맘 속으로 시나브로 녹아드는 놀라운 촬영연출사운드연기 모든 것이 완벽하게 그냥 좋은, 나만의 인생영화! 난 좋은데, 이게 바로 영화고, 이 시대 보존되어야 할, 지켜나가야 할 한국인의 감성! 이동휘 이한위 신신애 배우님의 아무것도 안하는 것 같지만, 힘없이 연기하는 것 같지만, 마음 속에선 충분히 엄청 많은 힘을 주고 열정적으로 연기하는 인생 최고의 연기를 보며 황홀했고, 벌교, 광주, 군산 등 우리 옆에 그 자리 그대로 있었던 공간을 이토록 예쁘게 그려낸 전지희 감독의 뉴트로감성 연출에 놀라며 좋았고, 명필름의 기획력에 감사하며 존경하며, 박하사탕 이후 20년만에 소주 2병을 혼술하게 만든 영화, 이왕이면 감독판으로 보시길 추천! 별거 아닌 흔한 생활소음의 아름다움을 느끼실 수 있는, 그리고... 이상희 배우님 너무 사랑스럽고 아름다워요!! 이 말은 꼭 하고 싶었던!!"
10,더할나위없이 좋았다 지금 우리에게 꼭 필요한 위로같은 영화
10,배우 이동휘 연기의 재발견
7,"꿈이 저물어 내려온 고향에서, 다시 움터보는 희망"
9,"하나의 삶을 관망하는 시선, 그리고 그것을 바라보는 우리."
10,괜찮아요. 나의 지금이 그리 영화같진 않더라도.
7,나 스스로에게 전하는 위로의 영화
10,"내 삶이 그리 영화같진 않더라도,"
10,흐르는 강물처럼 국도극장에서 이동휘의 영웅본색을 봤다
10,그냥 좋았음 소소하게 난 웃기던데 둘다 외로워지겠죠
10,먹먹한 감동이였습니다.
9,무한감동이었습니다. 간만에 느껴보는 묵직한 가슴 한켠에 무언가 ㅜㅜ
1,평점 조작단들.. 너무 재미없고 지루함
4,
8,
8,
8,보고싶음
8,숨어보는 명작이 아닌 다같이 보는  다보명 이 되길
10,연기도...분위기도..연출도 다 좋았어요~~요즘 넘 힘든데 잔잔한 위로가 되네요...
10,한국인만 느낄수 있는 사투리 감성
8,
10,
1,정말 지루해요. 후회해요. 평잠 조작하는듯...
10,힘 뺀 이동휘 연기가 너무 좋았다. 자극적이고 기승전결이 뚜렷한 영화보다 이런 류의 잔잔한 영화를 좋아하는데 오히려 잔잔한 영화에서 주인공 심리의 흐름을 연기하기가 더 어려운 것이 아닌가 라는 생각을 한다. 그런 의미에서 이동휘의 연기는 완벽했다.
10,
7,힐링되는 영화!!이동휘 배우님 짱...!!
1,이걸 굳이 영화로 만들고 볼 필요가 있었을까... 잔잔함을 넘어선 무감각.
8,"그들이 삶이 곧, 우리의 삶이었다. 잔잔한 음악이 너무 좋다. 경상도 출신 이상희배우의 전라도 사투리는 원래 그랬던것처럼!"
10,조용히...잔잔하게....그러나 깊은 여운고시생이든 취준생이든 공감할 부분이 많을듯하고아울러 괜히 고민많은 시절의 생각에 한없이 지원 해 주시던부모님 생각도 나고...아....립스틱장면의 추억에 문득 울컥했다.나?? B형이다. 쉬운감동 아니다~...
10,
10,광주극장이 나온게 반갑네~보는 도중 나도 모르게 눈물이 흐르고..과장되지 않고 담담하게 흘러간다
